Community_ID,House_ID,%_farming_households,Energy_role,Biomass_category,Biomass_subtype,Conversion_tech,Biomass_energy_type,Biomass_qty_tpd,Calorific_value_MJkg,Moisture_content_%,Energy_generated_kWh,Total_demand_kWh,Conversion_efficiency_%,Conversion_losses_%,Storage_capacity_kWh,Current_storage_kWh,Distribution_losses_%,Residential_demand_kWh,Agri_industrial_demand_kWh,Peak_load_kWh,Avg_temp_C,Rainfall_mm,Humidity_%,Community_participation_%
Comm_4,House_17,78.63,Producer,Manure,Poultry litter,Gasification,Biogas,2.38,10.11,14.6,526.42,116.63,66.8,8.5,176.8,1.08,5.41,91.8,63.22,87.13,22.0,99.64,32.8,70.51
Comm_9,House_18,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,314.65,0.0,0.0,0.0,0.0,4.09,293.7,68.12,77.07,14.5,196.5,35.9,88.83
Comm_2,House_2,22.4,Prosumer,Wood,Sawdust,Transesterification,Biogas,0.67,12.85,31.34,190.2,274.1,72.75,7.74,90.2,73.53,9.5,134.88,13.21,78.15,26.1,102.3,67.4,52.83
Comm_5,House_49,61.6,Producer,Food waste,Market waste,Digestion,Heat,2.43,15.4,7.1,403.84,58.75,66.47,6.8,172.3,33.12,9.0,43.09,15.87,81.35,23.2,110.7,78.3,94.81
Comm_9,House_38,78.76,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,2.62,356.05,45.3,148.92,24.8,140.7,54.3,45.7
Comm_7,House_19,66.45,Producer,Agriculture,Sugarcane bagasse,Gasification,Pellets,1.81,14.33,20.5,358.85,251.08,76.68,9.36,197.3,101.76,5.74,137.46,63.22,96.73,34.1,101.5,60.26,95.03
Comm_5,House_33,75.64,Producer,Food waste,Kitchen scraps,Digestion,Pellets,2.25,11.74,27.8,215.97,204.9,73.75,10.29,105.16,34.6,8.61,48.21,88.31,56.03,24.8,182.3,60.26,57.9
Comm_4,House_14,50.2,Prosumer,Food waste,Market waste,Transesterification,Biodiesel,1.36,11.31,14.87,176.6,343.01,83.69,11.19,22.88,64.81,3.72,140.67,58.47,10.3,32.2,99.64,67.8,97.93
Comm_3,House_33,48.55,Producer,Energy crops,Miscanthus,Transesterification,Pellets,3.7,13.89,34.86,215.97,214.4,80.5,5.48,184.29,64.05,2.04,52.17,37.2,146.4,20.0,99.64,55.7,70.51
Comm_1,House_48,52.47,Prosumer,Energy crops,Jatropha,Transesterification,Pellets,2.65,13.3,14.12,254.3,438.13,74.3,12.37,140.71,21.27,3.4,215.9,53.1,17.95,30.3,61.3,70.6,70.51
Comm_6,House_30,50.2,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,16.5,59.14,39.39,16.2,181.3,84.3,70.51
Comm_7,House_31,69.5,Producer,MSW,Organic fraction,Transesterification,Biodiesel,2.65,14.82,11.2,450.43,187.27,94.87,8.01,154.99,59.41,5.87,140.68,13.3,56.1,16.0,90.6,68.2,86.08
Comm_9,House_9,47.7,Producer,Wood,Firewood,Pelletization,Bioethanol,0.6,12.7,35.4,593.36,135.6,55.1,8.01,117.07,108.3,9.67,96.25,53.52,53.5,24.8,101.7,59.8,79.7
Comm_8,House_46,31.4,Prosumer,Wood,Firewood,Gasification,Biogas,1.56,15.11,22.71,272.02,350.37,78.81,8.1,105.16,15.58,3.0,128.5,111.91,107.83,24.5,156.7,49.7,72.06
Comm_5,House_4,50.2,Producer,Energy crops,Switchgrass,Transesterification,Biogas,3.06,10.97,27.93,215.97,176.18,51.56,8.01,105.16,132.8,5.41,146.9,63.22,135.66,21.6,28.1,68.5,52.84
Comm_8,House_21,48.5,Prosumer,Agriculture,Rice husk,Transesterification,Pellets,4.31,16.11,25.27,274.71,418.63,66.49,4.71,126.9,32.9,4.7,267.88,88.88,60.64,21.8,99.64,60.26,57.3
Comm_4,House_2,68.87,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,120.85,63.22,130.07,12.4,123.3,60.26,70.51
Comm_4,House_29,78.7,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,391.9,0.0,0.0,0.0,0.0,6.44,333.64,56.87,78.15,19.5,36.1,60.26,70.51
Comm_9,House_38,63.92,Prosumer,MSW,Organic fraction,Fermentation,Electricity,1.09,15.82,21.81,151.27,208.3,79.9,8.01,105.16,34.46,5.41,104.92,37.92,36.72,15.7,111.8,60.26,45.45
Comm_5,House_18,50.2,Producer,Food waste,Market waste,Combustion,Electricity,1.68,16.9,38.0,499.52,80.27,94.47,8.01,126.55,72.8,7.57,43.94,7.02,75.51,24.8,31.3,81.6,65.9
Comm_9,House_6,57.3,Prosumer,MSW,Mixed organic,Digestion,Bioethanol,3.31,14.21,25.4,215.97,339.0,56.62,8.01,105.16,9.8,3.57,165.85,60.55,78.8,32.7,145.1,84.1,56.3
Comm_2,House_35,46.1,Producer,Energy crops,Miscanthus,Gasification,Biodiesel,2.65,10.76,22.71,339.9,149.01,83.67,9.3,158.32,14.61,3.88,85.16,3.54,131.3,11.3,99.64,70.3,50.0
Comm_2,House_3,50.2,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,332.4,0.0,0.0,0.0,0.0,3.52,244.03,132.98,144.6,15.3,99.64,46.7,92.51
Comm_7,House_28,27.6,Producer,Agriculture,Sugarcane bagasse,Gasification,Biogas,3.07,15.11,5.8,348.5,238.2,70.4,9.76,105.16,113.33,5.41,130.2,116.58,105.41,22.9,47.7,48.1,92.43
Comm_4,House_4,55.66,Producer,Manure,Poultry litter,Pelletization,Biodiesel,4.0,17.5,31.13,580.23,82.21,64.45,1.98,194.69,73.53,5.41,26.36,63.22,112.7,36.9,169.7,60.1,98.06
Comm_5,House_37,38.32,Prosumer,MSW,Organic fraction,Combustion,Biogas,2.65,15.11,8.34,211.1,318.97,69.77,8.01,121.7,91.57,5.41,130.2,146.6,92.6,22.2,88.6,68.0,95.67
Comm_1,House_44,69.02,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,171.66,0.0,0.0,0.0,0.0,6.43,75.5,7.14,100.7,25.7,99.64,60.26,43.73
Comm_4,House_39,29.9,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,234.4,0.0,0.0,0.0,0.0,8.3,56.35,63.22,54.07,12.2,129.6,63.8,48.29
Comm_9,House_44,20.31,Producer,Manure,Poultry litter,Combustion,Bioethanol,2.65,11.37,23.86,499.5,141.62,72.75,4.34,105.16,33.53,7.7,113.48,43.15,97.49,24.8,99.64,76.1,77.16
Comm_7,House_15,52.01,Prosumer,Wood,Firewood,Pelletization,Syngas,4.48,19.29,14.49,222.17,331.28,68.58,12.5,105.16,144.08,6.31,286.15,76.18,78.15,10.8,99.64,74.9,70.51
Comm_9,House_24,40.3,Prosumer,Food waste,Market waste,Fermentation,Electricity,1.5,14.8,13.2,134.38,198.14,90.43,2.81,133.27,37.84,5.41,64.4,63.22,78.15,24.8,107.2,60.26,50.5
Comm_5,House_3,61.2,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,188.63,0.0,0.0,0.0,0.0,3.91,39.2,78.08,69.03,39.5,99.64,63.4,52.09
Comm_1,House_49,50.66,Prosumer,Agriculture,Rice husk,Fermentation,Pellets,3.36,15.11,38.22,205.57,360.62,58.38,8.01,143.7,89.6,9.18,130.2,116.79,140.35,13.0,78.4,85.0,61.66
Comm_9,House_20,50.2,Producer,Agriculture,Maize stalks,Pelletization,Electricity,4.33,17.33,22.71,338.43,116.06,72.75,1.94,88.94,73.53,8.9,108.99,23.4,135.59,31.8,193.3,41.6,91.66
Comm_3,House_24,35.47,Prosumer,Wood,Sawdust,Transesterification,Biodiesel,1.63,19.09,32.43,197.73,348.36,72.75,8.01,86.65,73.53,4.7,167.08,132.2,73.1,26.1,99.64,39.0,46.81
Comm_2,House_44,59.6,Producer,Food waste,Market waste,Fermentation,Biogas,1.06,10.42,18.02,571.0,62.04,72.75,11.3,105.16,125.2,9.9,41.59,9.52,71.24,30.2,165.8,79.3,57.44
Comm_4,House_39,50.69,Producer,MSW,Organic fraction,Gasification,Biodiesel,1.58,11.49,22.71,442.46,241.42,72.75,6.69,65.54,103.52,8.08,194.5,12.4,83.73,22.9,100.4,65.2,70.51
Comm_5,House_13,73.7,Producer,Manure,Cow dung,Gasification,Syngas,4.5,13.64,19.43,215.97,251.08,72.75,11.4,105.16,146.31,6.41,90.48,63.22,49.13,38.5,116.7,79.8,55.9
Comm_5,House_19,52.01,Producer,Manure,Cow dung,Digestion,Syngas,0.7,15.11,19.97,587.99,220.0,72.75,8.01,115.51,73.53,7.11,15.2,24.1,117.4,25.4,99.64,34.1,70.27
Comm_9,House_5,39.12,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,3.95,355.41,133.64,78.15,31.3,111.5,78.7,66.56
Comm_6,House_10,50.45,Producer,MSW,Organic fraction,Combustion,Syngas,3.5,15.11,6.2,488.4,88.53,88.71,1.71,99.99,134.37,3.6,36.87,15.65,34.05,15.4,31.4,75.0,42.51
Comm_6,House_48,58.6,Producer,Energy crops,Switchgrass,Transesterification,Electricity,2.65,15.11,38.2,440.6,174.65,59.7,12.37,165.27,56.2,3.14,33.34,51.28,84.3,27.0,188.3,44.7,42.01
Comm_8,House_16,49.3,Prosumer,Wood,Sawdust,Fermentation,Electricity,4.01,12.24,24.03,74.56,137.97,72.75,6.17,36.54,86.78,7.62,114.46,63.22,78.15,17.7,96.0,57.2,45.4
Comm_6,House_7,50.2,Prosumer,Wood,Wood pellets,Pelletization,Biogas,1.29,13.81,8.31,98.59,166.11,72.75,6.7,195.65,73.53,7.7,126.5,82.9,90.01,35.0,101.4,64.7,89.8
Comm_8,House_37,20.82,Prosumer,Wood,Wood pellets,Pelletization,Biodiesel,2.56,15.11,15.53,63.08,135.2,66.05,9.71,22.59,73.53,3.85,111.36,21.9,6.14,16.0,99.64,43.8,41.13
Comm_8,House_40,71.03,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,8.49,185.56,46.1,148.44,24.8,187.8,84.5,71.9
Comm_8,House_26,71.4,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,423.8,0.0,0.0,0.0,0.0,4.65,412.73,102.0,135.25,32.2,134.9,62.0,70.51
Comm_9,House_28,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,249.45,0.0,0.0,0.0,0.0,5.41,20.43,105.8,133.57,37.6,160.8,68.0,41.77
Comm_8,House_33,44.83,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,427.7,0.0,0.0,0.0,0.0,9.76,176.7,66.8,121.84,25.2,35.5,60.26,56.13
Comm_8,House_15,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,65.7,63.22,109.8,35.5,24.4,51.6,64.84
Comm_8,House_33,63.41,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,333.23,0.0,0.0,0.0,0.0,6.52,220.06,63.22,111.44,25.6,85.6,40.8,57.43
Comm_7,House_37,64.4,Producer,Agriculture,Maize stalks,Fermentation,Bioethanol,0.9,13.17,20.13,577.27,126.27,72.75,8.01,192.33,35.2,7.51,16.04,16.47,78.15,24.8,70.1,33.4,72.7
Comm_5,House_44,32.53,Prosumer,MSW,Mixed organic,Transesterification,Biodiesel,3.39,11.26,34.9,229.2,327.8,74.83,8.21,62.2,145.26,1.3,72.82,63.22,104.51,21.3,99.64,51.3,70.51
Comm_4,House_9,45.5,Producer,Agriculture,Rice husk,Combustion,Heat,2.68,18.51,28.61,570.0,249.17,94.5,10.5,194.71,12.75,5.1,164.62,57.1,136.62,37.4,51.7,60.26,70.51
Comm_8,House_7,24.49,Producer,Agriculture,Rice husk,Pelletization,Heat,2.77,15.11,36.83,215.97,221.77,72.75,3.23,74.93,127.0,2.57,80.92,85.0,71.8,23.0,98.1,50.6,70.51
Comm_4,House_19,74.39,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,396.8,0.0,0.0,0.0,0.0,2.5,379.66,180.56,68.1,20.9,99.64,66.5,69.61
Comm_9,House_40,50.2,Prosumer,Energy crops,Switchgrass,Pelletization,Electricity,1.2,12.3,20.47,207.39,378.2,80.6,1.19,69.13,75.8,6.8,130.2,5.38,120.07,24.8,82.8,73.6,98.56
Comm_4,House_41,71.5,Producer,Wood,Wood pellets,Transesterification,Bioethanol,2.8,17.13,22.38,590.73,249.78,79.11,11.6,21.75,73.53,8.91,249.56,44.2,125.7,32.0,98.0,77.6,70.51
Comm_5,House_50,50.2,Producer,Agriculture,Rice husk,Pelletization,Pellets,2.65,19.8,22.71,440.88,210.35,59.04,1.81,71.79,8.89,6.23,69.3,23.67,65.15,18.3,98.7,37.9,53.85
Comm_2,House_18,74.96,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,8.2,262.49,118.92,45.15,33.4,92.2,73.1,45.9
Comm_10,House_26,50.2,Prosumer,MSW,Organic fraction,Fermentation,Electricity,2.4,13.9,22.71,215.97,194.0,72.75,8.01,183.4,73.53,6.14,191.2,63.22,81.54,24.8,80.8,52.7,70.51
Comm_1,House_25,33.68,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,396.52,0.0,0.0,0.0,0.0,3.22,359.27,119.87,98.66,24.8,15.8,45.0,97.47
Comm_3,House_24,71.13,Prosumer,Wood,Sawdust,Digestion,Electricity,2.65,13.38,11.66,82.85,251.08,59.0,14.61,105.16,141.5,5.41,99.9,20.52,47.91,24.8,99.64,60.26,94.7
Comm_8,House_19,79.9,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,392.55,15.3,123.21,14.4,14.3,31.1,57.73
Comm_9,House_3,20.51,Prosumer,Manure,Poultry litter,Pelletization,Biogas,3.7,18.97,38.13,91.4,211.8,52.17,4.0,63.28,73.53,1.04,69.81,64.35,78.15,34.4,168.0,60.26,47.12
Comm_3,House_26,50.2,Producer,Food waste,Kitchen scraps,Gasification,Pellets,2.65,12.7,10.97,322.76,135.99,88.38,8.01,126.2,9.2,7.0,85.03,60.4,16.59,16.6,142.9,59.0,70.51
Comm_5,House_13,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,7.7,301.33,63.22,64.54,26.7,189.3,60.26,70.51
Comm_9,House_11,67.05,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,480.57,0.0,0.0,0.0,0.0,7.03,130.2,143.42,32.27,30.6,99.64,73.7,80.78
Comm_6,House_12,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,4.37,149.48,79.46,71.9,24.8,99.64,33.5,70.51
Comm_6,House_18,73.34,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,265.2,0.0,0.0,0.0,0.0,2.58,130.2,35.81,25.57,24.8,53.3,49.2,70.36
Comm_4,House_37,37.02,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,479.74,0.0,0.0,0.0,0.0,6.24,130.2,70.8,23.99,26.5,129.6,79.8,84.4
Comm_3,House_49,50.2,Prosumer,MSW,Organic fraction,Pelletization,Pellets,4.24,11.3,14.4,221.9,420.88,72.75,9.65,85.7,59.8,6.52,226.3,63.22,103.25,27.6,45.6,87.1,53.33
Comm_4,House_34,45.79,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.07,58.24,63.22,145.9,24.8,172.7,49.6,79.97
Comm_7,House_31,21.9,Prosumer,Food waste,Market waste,Gasification,Electricity,2.64,12.6,21.18,215.97,182.88,72.75,8.01,140.01,73.53,3.8,103.5,54.3,77.82,20.7,50.2,60.26,75.15
Comm_5,House_27,50.2,Producer,MSW,Organic fraction,Pelletization,Bioethanol,4.5,15.85,37.51,393.3,127.1,72.75,10.4,71.6,73.53,7.71,124.54,58.02,78.15,33.8,60.0,71.0,58.41
Comm_6,House_50,37.12,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,454.98,0.0,0.0,0.0,0.0,5.41,412.96,49.88,78.15,22.9,99.64,59.4,70.51
Comm_6,House_34,21.44,Producer,Wood,Wood pellets,Digestion,Biodiesel,3.9,15.11,25.36,476.7,210.55,58.38,11.93,39.85,102.37,9.1,130.2,72.83,97.75,37.5,99.64,61.3,45.83
Comm_7,House_47,33.38,Prosumer,MSW,Organic fraction,Combustion,Bioethanol,1.92,19.45,22.71,215.97,405.05,91.71,8.01,188.95,102.0,2.21,210.7,71.11,143.8,29.8,187.4,54.8,71.57
Comm_2,House_46,50.8,Prosumer,Agriculture,Sugarcane bagasse,Combustion,Biogas,2.83,12.1,22.71,215.97,422.81,72.75,6.4,34.87,73.53,1.66,43.7,136.91,111.2,28.6,103.1,53.5,99.93
Comm_9,House_22,52.62,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,352.49,0.0,0.0,0.0,0.0,5.41,55.49,112.76,123.12,27.0,100.1,38.8,49.99
Comm_9,House_47,49.76,Prosumer,Agriculture,Wheat straw,Gasification,Biodiesel,2.89,11.05,24.1,238.25,337.82,93.5,13.06,105.16,73.53,2.4,164.1,2.1,78.15,12.8,85.4,37.1,85.0
Comm_6,House_42,36.73,Producer,MSW,Organic fraction,Gasification,Electricity,0.25,11.52,28.2,338.3,196.86,57.25,14.18,105.16,62.79,8.9,115.36,12.2,6.58,27.8,136.3,75.4,89.94
Comm_5,House_38,50.2,Prosumer,MSW,Organic fraction,Pelletization,Syngas,0.89,16.82,22.71,202.15,337.82,72.75,9.32,30.66,69.49,6.07,130.2,63.22,26.38,34.2,5.7,62.0,82.43
Comm_10,House_49,46.7,Producer,MSW,Mixed organic,Combustion,Electricity,2.65,10.52,22.71,467.1,50.03,63.0,8.57,199.4,73.53,5.41,12.98,12.3,143.73,20.7,181.1,80.4,53.3
Comm_2,House_3,62.13,Producer,MSW,Mixed organic,Digestion,Syngas,3.73,15.11,5.91,215.97,69.28,70.82,2.6,196.12,111.85,1.04,33.91,30.14,78.15,24.8,99.64,36.1,70.51
Comm_7,House_39,66.02,Producer,MSW,Organic fraction,Gasification,Biogas,4.23,15.8,11.05,400.49,62.45,68.14,8.01,30.6,12.72,8.5,26.58,63.22,63.9,37.7,136.3,60.26,60.5
Comm_9,House_21,26.9,Prosumer,Agriculture,Rice husk,Transesterification,Biodiesel,4.4,16.9,22.71,215.97,251.08,81.16,13.54,21.33,92.73,4.95,130.2,134.6,149.44,24.8,142.2,60.5,51.28
Comm_10,House_7,50.2,Prosumer,Food waste,Market waste,Gasification,Pellets,1.33,14.21,22.71,76.16,251.08,93.19,6.72,105.16,111.1,2.5,116.83,98.85,117.43,24.8,118.0,45.3,97.96
Comm_4,House_22,67.13,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,388.16,0.0,0.0,0.0,0.0,7.12,94.14,8.94,41.04,25.9,199.2,49.4,94.49
Comm_9,House_4,37.91,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,449.2,0.0,0.0,0.0,0.0,7.1,316.6,204.7,95.02,21.4,91.7,69.2,51.7
Comm_2,House_5,77.78,Prosumer,Food waste,Kitchen scraps,Digestion,Biodiesel,2.6,18.94,25.73,276.87,358.56,72.75,6.8,105.16,27.44,2.13,206.07,54.22,78.15,18.4,168.9,45.5,91.3
Comm_6,House_36,50.85,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,2.0,130.2,30.4,38.92,16.6,165.4,64.4,70.51
Comm_9,House_25,64.27,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,316.1,0.0,0.0,0.0,0.0,1.19,297.53,63.22,121.2,34.0,140.0,54.2,70.51
Comm_6,House_24,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,179.96,0.0,0.0,0.0,0.0,5.41,130.2,29.93,142.9,22.3,77.5,81.2,84.03
Comm_10,House_43,23.95,Prosumer,Wood,Sawdust,Combustion,Biogas,1.71,15.11,22.71,99.7,251.08,74.1,1.16,105.16,3.43,5.64,173.75,76.72,78.15,16.7,99.64,82.2,70.51
Comm_6,House_50,50.2,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,254.8,0.0,0.0,0.0,0.0,5.02,134.34,112.01,89.4,39.2,100.2,81.6,85.62
Comm_1,House_12,50.2,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,130.2,20.0,148.1,31.9,99.64,39.7,49.79
Comm_2,House_44,59.79,Prosumer,MSW,Mixed organic,Transesterification,Pellets,2.79,12.77,34.1,286.21,251.08,89.93,7.14,155.08,12.73,8.13,111.28,108.95,126.69,19.4,98.4,86.0,72.0
Comm_10,House_5,59.45,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,2.35,371.4,154.31,78.15,24.8,99.64,60.26,59.61
Comm_1,House_17,21.8,Prosumer,Agriculture,Wheat straw,Digestion,Syngas,4.9,15.11,13.3,141.73,272.17,72.75,5.0,37.89,73.53,5.41,225.85,62.48,40.28,24.8,169.0,41.3,76.21
Comm_4,House_46,74.08,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,52.65,70.69,92.14,24.8,99.3,69.2,69.52
Comm_9,House_15,51.73,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,9.85,82.78,103.54,78.15,19.4,107.9,57.5,87.44
Comm_4,House_16,32.2,Prosumer,MSW,Mixed organic,Fermentation,Syngas,2.65,10.41,19.74,291.1,464.46,72.75,8.0,55.57,9.78,5.41,130.2,230.44,122.96,14.8,83.8,60.26,54.84
Comm_3,House_1,50.2,Producer,Food waste,Market waste,Gasification,Pellets,0.46,13.87,24.99,215.97,133.58,72.75,8.97,195.39,73.53,5.41,23.7,46.7,128.69,29.0,64.7,80.4,43.92
Comm_5,House_29,50.68,Prosumer,Food waste,Kitchen scraps,Pelletization,Syngas,1.1,14.66,39.0,269.55,435.85,72.75,14.66,137.01,73.53,8.02,370.53,63.22,78.15,17.0,71.6,61.5,57.07
Comm_3,House_13,50.2,Producer,Agriculture,Sugarcane bagasse,Fermentation,Syngas,4.9,19.4,22.71,589.9,157.37,88.09,9.77,180.62,84.23,5.41,130.2,25.12,78.15,24.8,0.2,39.9,70.51
Comm_7,House_23,50.2,Producer,Food waste,Kitchen scraps,Fermentation,Biodiesel,1.3,15.55,11.1,215.97,82.7,61.43,8.01,105.16,75.92,2.25,79.74,63.22,137.07,36.9,99.64,60.26,99.9
Comm_7,House_19,32.51,Producer,Manure,Cow dung,Transesterification,Syngas,1.08,18.43,18.07,559.33,133.17,72.75,8.01,160.94,37.8,5.41,130.2,56.42,31.9,12.0,85.4,49.1,59.0
Comm_4,House_13,79.26,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,452.67,0.0,0.0,0.0,0.0,7.11,226.96,170.1,121.61,37.6,80.3,76.6,70.51
Comm_9,House_6,61.4,Prosumer,Wood,Firewood,Combustion,Heat,1.32,11.92,13.2,220.62,331.5,72.75,14.82,105.16,102.92,5.41,80.54,81.37,141.21,24.8,74.8,39.6,63.24
Comm_10,House_20,50.2,Prosumer,Food waste,Kitchen scraps,Transesterification,Bioethanol,2.44,10.4,15.04,288.92,457.57,57.66,9.6,105.16,65.61,2.3,25.23,223.9,110.92,24.8,93.9,48.2,70.51
Comm_4,House_20,64.9,Prosumer,Energy crops,Miscanthus,Fermentation,Electricity,0.77,11.44,7.4,215.97,412.8,51.32,11.63,176.27,135.13,5.41,130.2,88.11,89.88,16.0,99.64,60.26,64.6
Comm_4,House_35,65.97,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,355.74,0.0,0.0,0.0,0.0,6.7,313.3,91.16,20.3,39.5,72.0,55.0,96.65
Comm_8,House_32,73.64,Prosumer,MSW,Organic fraction,Pelletization,Bioethanol,2.64,18.82,15.28,261.52,328.95,52.82,9.35,63.51,95.2,5.41,89.31,50.81,12.17,23.5,99.64,57.8,67.4
Comm_1,House_1,50.2,Prosumer,Manure,Cow dung,Combustion,Electricity,2.5,18.8,18.76,166.5,313.2,86.8,12.1,127.74,59.42,5.41,25.7,97.64,78.15,37.8,37.9,53.4,74.82
Comm_2,House_41,77.74,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,5.91,71.94,57.52,82.82,30.4,5.5,73.7,55.7
Comm_4,House_1,50.2,Prosumer,Manure,Poultry litter,Digestion,Electricity,0.6,16.13,22.71,299.14,356.8,87.1,7.24,109.46,86.38,2.94,330.14,63.22,46.36,12.6,99.64,88.1,82.0
Comm_7,House_17,21.94,Producer,Food waste,Market waste,Digestion,Heat,2.65,15.11,22.71,388.98,251.08,61.21,8.01,129.01,15.33,5.41,147.4,10.18,135.04,34.9,182.3,60.26,70.51
Comm_5,House_3,45.37,Prosumer,Wood,Wood pellets,Digestion,Syngas,2.65,15.33,24.06,148.04,300.61,75.33,14.8,76.45,42.16,3.2,258.98,149.8,87.26,20.2,40.8,49.1,67.61
Comm_5,House_31,79.25,Producer,MSW,Mixed organic,Combustion,Bioethanol,4.92,14.35,35.76,300.6,251.08,59.05,7.5,114.48,110.32,2.33,130.2,30.62,125.19,30.5,142.3,60.26,47.32
Comm_10,House_26,68.1,Prosumer,Wood,Wood pellets,Fermentation,Heat,4.59,15.11,28.88,232.3,364.68,72.75,11.64,105.16,97.36,6.28,130.2,128.86,139.73,36.5,99.64,61.0,45.67
Comm_2,House_39,50.2,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,389.02,0.0,0.0,0.0,0.0,5.49,130.2,38.94,98.38,31.8,184.6,72.3,66.47
Comm_9,House_27,50.2,Prosumer,Energy crops,Jatropha,Digestion,Bioethanol,2.89,15.9,16.71,123.78,195.41,73.05,14.1,10.76,75.39,5.6,137.64,48.5,132.01,15.1,99.64,60.26,62.1
Comm_2,House_26,42.9,Prosumer,Energy crops,Miscanthus,Gasification,Bioethanol,2.69,17.35,26.31,215.97,251.08,72.75,8.65,36.6,14.98,8.6,19.66,79.03,114.76,36.5,71.6,78.0,92.18
Comm_2,House_40,50.2,Producer,Food waste,Market waste,Pelletization,Biodiesel,4.72,18.99,15.4,335.57,221.02,86.3,10.08,105.16,93.55,7.27,101.9,105.2,92.81,21.6,176.7,30.1,40.88
Comm_6,House_45,23.52,Producer,Wood,Sawdust,Gasification,Biodiesel,2.65,18.48,22.71,504.21,95.1,71.48,13.14,23.81,73.53,6.39,69.43,33.2,70.22,19.8,40.7,74.9,64.2
Comm_2,House_37,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.41,67.9,21.2,107.62,35.5,99.64,42.0,70.51
Comm_6,House_49,37.47,Producer,MSW,Organic fraction,Fermentation,Electricity,0.4,15.11,9.18,505.57,96.36,79.11,2.43,18.5,73.53,5.41,130.2,63.22,88.6,32.3,118.1,67.8,49.0
Comm_1,House_2,27.49,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,325.7,0.0,0.0,0.0,0.0,4.0,130.2,52.2,78.15,14.4,164.9,60.26,82.42
Comm_1,House_32,20.1,Producer,Food waste,Market waste,Transesterification,Biodiesel,4.1,15.11,19.2,379.06,146.19,93.03,10.4,173.66,140.6,3.91,145.21,28.77,78.15,19.5,193.2,60.26,77.13
